latitude,longitude,scientificname,occurrenceRemarks,Year
41.1490202357,-83.5098943859,Hippodamia parenthesis,Note,2021
49.18000030517578,-107.68000030517578,Hippodamia parenthesis,Note,2008
40.42313,-81.2441716667,Hippodamia parenthesis,Note,2021
49.06999969482422,-106.52999877929688,Hippodamia parenthesis,Note,2008
38.5625,-104.3437,Hippodamia parenthesis,Note,2014
50.98,-107.135,Hippodamia parenthesis,Note,2015
50.98,-107.13,Hippodamia parenthesis,Note,2015
40.9598579407,-83.6566772461,Hippodamia parenthesis,Note,2021
49.182,-107.687,Hippodamia parenthesis,Note,2008
40.8339425,-83.6507644,Hippodamia parenthesis,Note,2021
50.98,-107.14,Hippodamia parenthesis,Note,2015
48.1139944444,-96.1536666667,Hippodamia parenthesis,Note,2021
45.5646454997,-67.4248065,Hippodamia parenthesis,Note,2021
40.7156427869,-93.7643243153,Hippodamia parenthesis,Note,2015
52.20152,-107.2843183333,Hippodamia parenthesis,Note,2020
47.81845,-92.24051,Hippodamia parenthesis,Note,2018
50.962520089,-106.4741925521,Hippodamia parenthesis,Note,2020
47.909153,-97.304665,Hippodamia parenthesis,Note,2011
45.2100868056,-70.7909249167,Hippodamia parenthesis,Note,2018
39.9831366667,-105.2400133333,Hippodamia parenthesis,Note,2018
49.085,-115.132,Hippodamia parenthesis,Note,2011
51.2173694444,-123.1841833333,Hippodamia parenthesis,Note,2020
35.8809666667,-106.30368,Hippodamia parenthesis,Note,2018
46.1270925,-112.94916,Hippodamia parenthesis,Note,2012
51.2075277778,-123.2888861111,Hippodamia parenthesis,Note,2020
53.3902778,-112.45777,Hippodamia parenthesis,Note,2011
47.81885,-92.24419,Hippodamia parenthesis,Note,2013
46.5897598,-112.0212,Hippodamia parenthesis,Note,2013
32.668858,-109.87756,Hippodamia parenthesis,Note,2018
35.1883916667,-111.644495,Hippodamia parenthesis,Note,2018
37.8028431096,-97.6448348165,Hippodamia parenthesis,Note,2018
42.2884535278,-88.3719933406,Hippodamia parenthesis,Note,2018
53.9230859787,-106.0856730212,Hippodamia parenthesis,Note,2020
41.30039006,-84.74354111,Hippodamia parenthesis,Note,2018
43.85315,-101.203895,Hippodamia parenthesis,Note,2017
43.78692,-99.33918,Hippodamia parenthesis,Note,2017
40.4614972222,-94.783675,Hippodamia parenthesis,Note,2020
46.2966283333,-93.8230366667,Hippodamia parenthesis,Note,2017
46.7988428968,-96.1220347881,Hippodamia parenthesis,Note,2017
47.680278,-92.878333,Hippodamia parenthesis,Note,2013
53.5365472222,-105.7734366667,Hippodamia parenthesis,Note,2020
52.9709466667,-114.0222983333,Hippodamia parenthesis,Note,2020
49.6741854373,-103.8375150296,Hippodamia parenthesis,Note,2020
49.14,-107.53,Hippodamia parenthesis,Note,2012
49.149,-107.53,Hippodamia parenthesis,Note,2012
49.150001525878906,-107.52999877929688,Hippodamia parenthesis,Note,2012
49.09000015258789,-113.87999725341795,Hippodamia parenthesis,Note,2012
49.13999938964844,-107.52999877929688,Hippodamia parenthesis,Note,2012
49.08,-113.88,Hippodamia parenthesis,Note,2012
49.08,-113.87,Hippodamia parenthesis,Note,2012
49.088,-113.883,Hippodamia parenthesis,Note,2012
49.081,-113.879,Hippodamia parenthesis,Note,2012
47.6642916667,-119.5977766667,Hippodamia parenthesis,Note,2019
49.08000183105469,-113.87000274658205,Hippodamia parenthesis,Note,2012
46.5788800568,-71.614987052,Hippodamia parenthesis,Note,2019
49.15,-107.53,Hippodamia parenthesis,Note,2012
49.09,-113.88,Hippodamia parenthesis,Note,2012
39.9832,-105.2399883333,Hippodamia parenthesis,Note,2019
40.5237806752,-107.5640822438,Hippodamia parenthesis,Note,2019
40.5239040897,-107.5643180098,Hippodamia parenthesis,Note,2019
38.53,-104.82136,Hippodamia parenthesis,Note,2012
35.930555999103184,-106.498889,Hippodamia parenthesis,Note,2012
35.93055725097656,-106.49888610839844,Hippodamia parenthesis,Note,2012
40.516476758,-109.5965526626,Hippodamia parenthesis,Note,2019
36.5572201247,-105.4167992994,Hippodamia parenthesis,Note,2019
44.2241280917,-96.3086488607,Hippodamia parenthesis,Note,2019
39.983005,-105.1340638333,Hippodamia parenthesis,Note,2019
40.91055,-76.09800833,Hippodamia parenthesis,Note,2020
41.137485453,-78.7152114139,Hippodamia parenthesis,Note,2020
43.6365693,-113.30028,Hippodamia parenthesis,Note,2012
39.9856133333,-105.240555,Hippodamia parenthesis,Note,2018
39.98323,-105.24012,Hippodamia parenthesis,Note,2018
46.5958056,-112.02703,Hippodamia parenthesis,Note,2012
39.9639283333,-105.2362883333,Hippodamia parenthesis,Note,2018
37.1910166667,-118.6666555556,Hippodamia parenthesis,Note,2020
49.110649,-119.674355,Hippodamia parenthesis,Note,2020
50.7944315228,-103.8990563623,Hippodamia parenthesis,Note,2020
40.5408878935,-105.1219753238,Hippodamia parenthesis,Note,2019
49.08000183105469,-113.87999725341795,Hippodamia parenthesis,Note,2012
43.27691,-91.846129,Hippodamia parenthesis,Note,2012
39.9970333333,-105.2953333333,Hippodamia parenthesis,Note,2019
39.9838216667,-105.2425166667,Hippodamia parenthesis,Note,2019
39.8978436969,-105.3508686147,Hippodamia parenthesis,Note,2019
39.9839033333,-105.2430333333,Hippodamia parenthesis,Note,2019
35.1838607788,-111.6326293945,Hippodamia parenthesis,Note,2019
37.76627,-118.7039716667,Hippodamia parenthesis,Note,2018
40.5727348328,-105.0490264893,Hippodamia parenthesis,Note,2019
52.258793711,-113.7883910537,Hippodamia parenthesis,Note,2020
47.0563053341,-79.7787161365,Hippodamia parenthesis,Note,2020
50.6805566667,-121.457465,Hippodamia parenthesis,Note,2020
48.4984664917,-120.761756897,Hippodamia parenthesis,Note,2021
48.715392,-121.998253,Hippodamia parenthesis,Note,2021
40.8230379722,-93.720465,Hippodamia parenthesis,Note,2021
46.1815922649,-121.4834086227,Hippodamia parenthesis,Note,2021
39.4746483816,-107.2234036123,Hippodamia parenthesis,Note,2016
38.2845844895,-104.6099780952,Hippodamia parenthesis,Note,2016
38.5259,-104.425,Hippodamia parenthesis,Note,2010
41.505363,-121.112874,Hippodamia parenthesis,Note,2016
44.3597793579,-98.2107162476,Hippodamia parenthesis,Note,2021
52.81,-118.02,Hippodamia parenthesis,Note,2010
42.6048783333,-79.1141805,Hippodamia parenthesis,Note,2021
43.217296565,-85.5391485606,Hippodamia parenthesis,Note,2021
45.8407991426,-86.6721142922,Hippodamia parenthesis,Note,2021
42.7633936,-78.309738,Hippodamia parenthesis,Note,2010
38.8732135997,-106.9804895,Hippodamia parenthesis,Note,2021
44.8805732727,-92.6276550293,Hippodamia parenthesis,Note,2021
34.2313194,-111.32466,Hippodamia parenthesis,Note,2013
38.5365,-104.417,Hippodamia parenthesis,Note,2013
42.606555,-79.1133111667,Hippodamia parenthesis,Note,2021
39.338,-101.697,Hippodamia parenthesis,Note,2009
44.9477804587,-75.7230388893,Hippodamia parenthesis,Note,2021
46.624203,-71.497819,Hippodamia parenthesis,Note,2015
50.97999954223633,-107.13999938964844,Hippodamia parenthesis,Note,2015
46.384576,-71.432848,Hippodamia parenthesis,Note,2015
46.383377,-71.430193,Hippodamia parenthesis,Note,2015
50.7322006,-113.97,Hippodamia parenthesis,Note,2014
49.77000045776367,-100.62999725341795,Hippodamia parenthesis,Note,2015
33.526,-105.439,Hippodamia parenthesis,Note,2009
42.1887721,-120.34579,Hippodamia parenthesis,Note,2009
55.15,-118.81,Hippodamia parenthesis,Note,2014
43.532,-86.114,Hippodamia parenthesis,Note,2009
38.8709297,-99.332267,Hippodamia parenthesis,Note,2014
49.001,-106.557,Hippodamia parenthesis,Note,2014
42.6050616667,-79.1141583333,Hippodamia parenthesis,Note,2021
44.5793388371,-75.0952804564,Hippodamia parenthesis,Note,2021
52.810001373291016,-118.0199966430664,Hippodamia parenthesis,Note,2010
52.79999923706055,-118.0199966430664,Hippodamia parenthesis,Note,2010
42.7031,-85.80108,Hippodamia parenthesis,Note,2010
37.7127,-118.7862,Hippodamia parenthesis,Note,2013
48.958101,-113.891637,Hippodamia parenthesis,Note,2016
49.0149111167,-114.0213305,Hippodamia parenthesis,Note,2021
36.837209,-108.000093,Hippodamia parenthesis,Note,2016
49.485634,-113.9366,Hippodamia parenthesis,Note,2009
41.172451,-71.557807,Hippodamia parenthesis,Note,2016
41.3107986,-105.59031,Hippodamia parenthesis,Note,2016
43.426086225,-85.7396716024,Hippodamia parenthesis,Note,2016
45.870208740234375,-82.54186248779297,Hippodamia parenthesis,Note,2010
39.9407055184,-105.2644729614,Hippodamia parenthesis,Note,2017
35.907499999103415,-106.424444,Hippodamia parenthesis,Note,2013
42.629202,-97.854462,Hippodamia parenthesis,Note,2020
35.95361099910295,-106.44833300000002,Hippodamia parenthesis,Note,2013
40.8352424478,-83.2708619124,Hippodamia parenthesis,Note,2020
41.52351,-87.086655,Hippodamia parenthesis,Note,2017
35.90305599910346,-106.423889,Hippodamia parenthesis,Note,2013
42.629202,-97.854462,Hippodamia parenthesis,Note,2017
35.5944433917,-105.2254735865,Hippodamia parenthesis,Note,2017
35.953609466552734,-106.44833374023438,Hippodamia parenthesis,Note,2013
35.907501220703125,-106.42444610595705,Hippodamia parenthesis,Note,2013
36.26871167,-106.92585,Hippodamia parenthesis,Note,2020
35.90305709838867,-106.42388916015624,Hippodamia parenthesis,Note,2013
38.002792,-100.84914,Hippodamia parenthesis,Note,2013
45.87021,-82.54186,Hippodamia parenthesis,Note,2010
40.058094,-105.195154,Hippodamia parenthesis,Note,2017
43.6955680265,-86.5119436691,Hippodamia parenthesis,Note,2021
43.385253,-95.143197,Hippodamia parenthesis,Note,2010
49.6314703465,-109.8747396469,Hippodamia parenthesis,Note,2017
43.2488095688,-85.6266525015,Hippodamia parenthesis,Note,2021
52.808,-118.023,Hippodamia parenthesis,Note,2010
44.660844,-83.405247,Hippodamia parenthesis,Note,2017
52.8,-118.02,Hippodamia parenthesis,Note,2010
45.4279561153,-93.7173880261,Hippodamia parenthesis,Note,2020
51.1808350971,-97.6294898322,Hippodamia parenthesis,Note,2017
46.6073358922,-89.5802043738,Hippodamia parenthesis,Note,2020
43.841325,-72.37386333,Hippodamia parenthesis,Note,2020
43.8149866667,-72.2738534167,Hippodamia parenthesis,Note,2020
43.8147450833,-72.2736444167,Hippodamia parenthesis,Note,2020
43.8149873611,-72.2738338333,Hippodamia parenthesis,Note,2020
43.8149774167,-72.2738331944,Hippodamia parenthesis,Note,2020
43.8149900556,-72.2738601389,Hippodamia parenthesis,Note,2020
39.8494383333,-105.4284533333,Hippodamia parenthesis,Note,2021
40.660022,-105.159543,Hippodamia parenthesis,Note,2019
40.06767,-76.281219,Hippodamia parenthesis,Note,2014
42.0686367,-88.413415,Hippodamia parenthesis,Note,2012
44.47732,-77.31387,Hippodamia parenthesis,Note,2021
40.131933,-88.29027,Hippodamia parenthesis,Note,2015
40.136824,-88.216752,Hippodamia parenthesis,Note,2015
44.47816,-77.31357,Hippodamia parenthesis,Note,2020
44.47733,-77.31388,Hippodamia parenthesis,Note,2020
44.47721,-77.31408,Hippodamia parenthesis,Note,2019
44.47729,-77.31394,Hippodamia parenthesis,Note,2019
40.149355419,-88.25204378,Hippodamia parenthesis,Note,2019
44.47725,-77.31404,Hippodamia parenthesis,Note,2020
44.4775858853,-77.313245236,Hippodamia parenthesis,Note,2016
40.0723740639,-88.2584977519,Hippodamia parenthesis,Note,2021
45.2233708996,-93.2748620423,Hippodamia parenthesis,Note,2021
45.2233633428,-93.2749371442,Hippodamia parenthesis,Note,2021
45.2233633428,-93.2748942288,Hippodamia parenthesis,Note,2021
42.7077,-80.34139,Hippodamia parenthesis,Note,2011
45.2090025,-93.2955837,Hippodamia parenthesis,Note,2019
42.70769882202149,-80.34139251708984,Hippodamia parenthesis,Note,2011
44.9624012523,-85.6585381957,Hippodamia parenthesis,Note,2020
42.9911348637,-85.7326698303,Hippodamia parenthesis,Note,2020
39.9205411,-105.08665,Hippodamia parenthesis,Note,2009
42.367675,-87.81339167,Hippodamia parenthesis,Note,2020
42.2997226349,-72.2390587418,Hippodamia parenthesis,Note,2019
41.4656,-71.49,Hippodamia parenthesis,Note,2013
42.4171283333,-87.804335,Hippodamia parenthesis,Note,2021
41.48958592,-71.52560779,Hippodamia parenthesis,Note,2020
41.0116733127,-81.5193247037,Hippodamia parenthesis,Note,2012
44.4174494484,-78.2564968462,Hippodamia parenthesis,Note,2021
40.7622184753,-77.618347168,Hippodamia parenthesis,Note,2018
44.7108632295,-93.1629880303,Hippodamia parenthesis,Note,2020
41.105181,-81.41305,Hippodamia parenthesis,Note,2015
42.65565,-80.5727183333,Hippodamia parenthesis,Note,2021
44.0445570768,-72.196861034,Hippodamia parenthesis,Note,2020
41.3587413824,-88.1611046791,Hippodamia parenthesis,Note,2017
45.1339195,-93.1479195,Hippodamia parenthesis,Note,2018
44.3815216667,-72.88678,Hippodamia parenthesis,Note,2018
41.0814447,-81.519005,Hippodamia parenthesis,Note,2012
40.440569,-79.959705,Hippodamia parenthesis,Note,2015
40.4396098934,-79.947068207,Hippodamia parenthesis,Note,2021
40.440569,-79.959705,Hippodamia parenthesis,Note,2012
38.912688,-104.855335,Hippodamia parenthesis,Note,2017
38.915667,-104.854218,Hippodamia parenthesis,Note,2017
40.3044571667,-74.6956231389,Hippodamia parenthesis,Note,2018
40.252908,-74.711654,Hippodamia parenthesis,Note,2015
39.6240882874,-104.8306274414,Hippodamia parenthesis,Note,2018
44.614035,-79.0595983333,Hippodamia parenthesis,Note,2018
38.894777,-104.69706,Hippodamia parenthesis,Note,2010
44.253,-78.415,Hippodamia parenthesis,Note,2015
44.253,-78.415,Hippodamia parenthesis,Note,2016
44.3809620129,-78.3303121125,Hippodamia parenthesis,Note,2021
44.3252936741,-78.331309855,Hippodamia parenthesis,Note,2020
44.313531387,-78.3138942719,Hippodamia parenthesis,Note,2015
46.841830552,-71.2074664003,Hippodamia parenthesis,Note,2020
46.9181226648,-71.2139392774,Hippodamia parenthesis,Note,2021
46.9109031761,-71.2266362822,Hippodamia parenthesis,Note,2021
46.9103756286,-71.1826451018,Hippodamia parenthesis,Note,2021
46.9267953776,-71.1961498529,Hippodamia parenthesis,Note,2020
46.9251833984,-71.1964288026,Hippodamia parenthesis,Note,2020
46.9261796933,-71.1970230989,Hippodamia parenthesis,Note,2020
46.9268746784,-71.1967891284,Hippodamia parenthesis,Note,2020
44.664831,-73.348248,Hippodamia parenthesis,Note,2018
44.3739366667,-72.9036116667,Hippodamia parenthesis,Note,2019
44.3798,-72.9446972222,Hippodamia parenthesis,Note,2021
43.62166667,-72.50834667,Hippodamia parenthesis,Note,2020
43.62353667,-72.50782,Hippodamia parenthesis,Note,2020
43.6233564236,-72.5084660947,Hippodamia parenthesis,Note,2020
41.6072006,-81.050598,Hippodamia parenthesis,Note,2013
42.2405757778,-83.0418992043,Hippodamia parenthesis,Note,2017
40.7009055556,-77.9574027778,Hippodamia parenthesis,Note,2021
40.7979240417,-77.9985809326,Hippodamia parenthesis,Note,2017
40.7753606111,-77.8502197222,Hippodamia parenthesis,Note,2021
40.799150016,-77.8923960451,Hippodamia parenthesis,Note,2020
40.887275,-77.834459,Hippodamia parenthesis,Note,2017
44.8896571901,-76.1274402962,Hippodamia parenthesis,Note,2019
39.4324975024,-76.6060533375,Hippodamia parenthesis,Note,2021
38.8966566,-104.9722,Hippodamia parenthesis,Note,2012
42.2715008779,-83.0854001806,Hippodamia parenthesis,Note,2021
38.9319879722,-77.303093,Hippodamia parenthesis,Note,2020
47.1482941491,-92.7688490279,Hippodamia parenthesis,Note,2021
41.8841514,-87.632408,Hippodamia parenthesis,Note,2013
41.8842506,-87.632446,Hippodamia parenthesis,Note,2013
43.5976518502,-72.3797125663,Hippodamia parenthesis,Note,2020
43.6089421944,-72.3941521389,Hippodamia parenthesis,Note,2020
43.6095094298,-72.394736036,Hippodamia parenthesis,Note,2020
43.6093059722,-72.3940251389,Hippodamia parenthesis,Note,2020
43.6092857178,-72.3939187738,Hippodamia parenthesis,Note,2020
43.6415845,-72.39862098,Hippodamia parenthesis,Note,2021
40.6234989355,-80.0309310077,Hippodamia parenthesis,Note,2021
43.7105555556,-72.3053972222,Hippodamia parenthesis,Note,2021
43.7105444444,-72.3053972222,Hippodamia parenthesis,Note,2021
43.7105944444,-72.3053805556,Hippodamia parenthesis,Note,2021
43.7105861111,-72.3053805556,Hippodamia parenthesis,Note,2021
43.7105833333,-72.3053972222,Hippodamia parenthesis,Note,2021
43.710525,-72.3054055556,Hippodamia parenthesis,Note,2021
43.7106138889,-72.305375,Hippodamia parenthesis,Note,2021
43.7105305556,-72.3054055556,Hippodamia parenthesis,Note,2021
43.7105416667,-72.3053888889,Hippodamia parenthesis,Note,2021
43.7105722222,-72.30535,Hippodamia parenthesis,Note,2021
43.7109861111,-72.3061833333,Hippodamia parenthesis,Note,2021
43.7109805556,-72.3061611111,Hippodamia parenthesis,Note,2021
43.7110111111,-72.3061916667,Hippodamia parenthesis,Note,2021
43.711025,-72.3061666667,Hippodamia parenthesis,Note,2021
43.7110111111,-72.3061972222,Hippodamia parenthesis,Note,2021
43.7110138889,-72.3061916667,Hippodamia parenthesis,Note,2021
43.7110138889,-72.3061611111,Hippodamia parenthesis,Note,2021
43.7110055556,-72.3061611111,Hippodamia parenthesis,Note,2021
43.7110277778,-72.3061666667,Hippodamia parenthesis,Note,2021
43.7110333333,-72.3061972222,Hippodamia parenthesis,Note,2021
43.7110055556,-72.3061527778,Hippodamia parenthesis,Note,2021
43.710575,-72.30535,Hippodamia parenthesis,Note,2021
43.7106083333,-72.3054666667,Hippodamia parenthesis,Note,2021
43.710625,-72.3054722222,Hippodamia parenthesis,Note,2021
43.7106138889,-72.3054888889,Hippodamia parenthesis,Note,2021
43.7105972222,-72.3055111111,Hippodamia parenthesis,Note,2021
43.7105666667,-72.3055111111,Hippodamia parenthesis,Note,2021
43.7110111111,-72.3061611111,Hippodamia parenthesis,Note,2021
43.7109972222,-72.3061305556,Hippodamia parenthesis,Note,2021
43.7110027778,-72.3061361111,Hippodamia parenthesis,Note,2021
43.7105638889,-72.3053583333,Hippodamia parenthesis,Note,2021
43.7103877136,-72.3055797293,Hippodamia parenthesis,Note,2021
43.7106696502,-72.3056853754,Hippodamia parenthesis,Note,2021
43.7517111111,-72.3688194444,Hippodamia parenthesis,Note,2020
43.7187116667,-72.3281783333,Hippodamia parenthesis,Note,2021
43.7187383333,-72.3281866667,Hippodamia parenthesis,Note,2021
43.7199633333,-72.3296883333,Hippodamia parenthesis,Note,2021
43.54374667,-72.26702833,Hippodamia parenthesis,Note,2020
45.0672874451,-93.3816223145,Hippodamia parenthesis,Note,2021
42.337237,-83.19795,Hippodamia parenthesis,Note,2009
43.6325333333,-72.5090716667,Hippodamia parenthesis,Note,2021
43.6352666667,-72.5062783333,Hippodamia parenthesis,Note,2021
43.6358033333,-72.50553,Hippodamia parenthesis,Note,2021
43.6357833333,-72.5055166667,Hippodamia parenthesis,Note,2021
43.635825,-72.5055083333,Hippodamia parenthesis,Note,2021
43.6358033333,-72.5055166667,Hippodamia parenthesis,Note,2021
41.965,-87.63472,Hippodamia parenthesis,Note,2010
38.7541545,-104.94802,Hippodamia parenthesis,Note,2009
40.5666166667,-80.1236638333,Hippodamia parenthesis,Note,2021
47.18333,-92.60223,Hippodamia parenthesis,Note,2015
47.21882,-92.62096,Hippodamia parenthesis,Note,2015
47.1779233759,-92.5420712477,Hippodamia parenthesis,Note,2020
47.2862,-92.62926,Hippodamia parenthesis,Note,2015
47.2862067514,-92.6263531909,Hippodamia parenthesis,Note,2020
47.2865815618,-92.6259101724,Hippodamia parenthesis,Note,2020
39.869213,-75.029263,Hippodamia parenthesis,Note,2012
38.872773,-104.8715128,Hippodamia parenthesis,Note,2017
38.88348164,-104.8318955771,Hippodamia parenthesis,Note,2020
40.0670720704,-82.4485413448,Hippodamia parenthesis,Note,2021
44.09693975,-78.168068,Hippodamia parenthesis,Note,2021
38.826427,-104.88079,Hippodamia parenthesis,Note,2015
38.729155,-104.83288,Hippodamia parenthesis,Note,2021
38.8901095465,-104.7430129722,Hippodamia parenthesis,Note,2020
39.5422338768,-105.0113038193,Hippodamia parenthesis,Note,2021
44.1866666667,-78.3855555556,Hippodamia parenthesis,Note,2020
44.82097628,-73.09338452,Hippodamia parenthesis,Note,2021
42.2513,-83.86518,Hippodamia parenthesis,Note,2012
44.4959866667,-73.207895,Hippodamia parenthesis,Note,2019
44.49208,-73.240355,Hippodamia parenthesis,Note,2021
44.4711239946,-73.1941439908,Hippodamia parenthesis,Note,2021
44.49862,-73.24662,Hippodamia parenthesis,Note,2021
44.55045700073242,-73.1253662109375,Hippodamia parenthesis,Note,2012
44.550456,-73.125367,Hippodamia parenthesis,Note,2012
44.550456,-73.12537,Hippodamia parenthesis,Note,2012
44.475682,-73.12727,Hippodamia parenthesis,Note,2012
44.41546,-73.10119,Hippodamia parenthesis,Note,2012
44.41545867919922,-73.10118865966797,Hippodamia parenthesis,Note,2012
42.4718153,-76.438202,Hippodamia parenthesis,Note,2010
42.484695,-76.534355,Hippodamia parenthesis,Note,2021
42.46415,-76.48114,Hippodamia parenthesis,Note,2016
40.6020599092,-74.5327065784,Hippodamia parenthesis,Note,2012
44.8659632635,-73.3023939282,Hippodamia parenthesis,Note,2021
38.8417663,-104.84572,Hippodamia parenthesis,Note,2014
38.8417663,-104.84572,Hippodamia parenthesis,Note,2015
45.4589974231,-75.9825201399,Hippodamia parenthesis,Note,2021
38.8334312,-104.8218,Hippodamia parenthesis,Note,2014
38.8334312,-104.8218,Hippodamia parenthesis,Note,2015
38.8338816,-104.82136,Hippodamia parenthesis,Note,2011
38.833881,-104.82136,Hippodamia parenthesis,Note,2011
38.8338816,-104.82136,Hippodamia parenthesis,Note,2012
38.8338816,-104.82136,Hippodamia parenthesis,Note,2010
38.7513999,-104.74391,Hippodamia parenthesis,Note,2013
42.529795,-71.3637133333,Hippodamia parenthesis,Note,2021
38.72903,-104.69941667,Hippodamia parenthesis,Note,2020
39.65678,-104.9141166667,Hippodamia parenthesis,Note,2018
44.2426972222,-72.5485361111,Hippodamia parenthesis,Note,2020
44.2725386667,-72.5555510217,Hippodamia parenthesis,Note,2020
44.2857916667,-72.5759027778,Hippodamia parenthesis,Note,2020
44.3129216667,-72.4207216667,Hippodamia parenthesis,Note,2021
44.2425194444,-72.5489527778,Hippodamia parenthesis,Note,2021
44.2999640494,-72.5627070987,Hippodamia parenthesis,Note,2021
44.3128282067,-72.4205587933,Hippodamia parenthesis,Note,2021
39.8255823623,-105.09752835,Hippodamia parenthesis,Note,2018
39.172845899,-119.8953683589,Hippodamia parenthesis,Note,2020
38.929822,-104.57608,Hippodamia parenthesis,Note,2009
38.929822,-104.57608,Hippodamia parenthesis,Note,2010
42.432082,-103.79284,Hippodamia parenthesis,Note,2019
32.9159305155,-97.1195416636,Hippodamia parenthesis,Note,2019
44.8897911966,-73.466287426,Hippodamia parenthesis,Note,2019
49.75518,-106.76117,Hippodamia parenthesis,Note,2019
37.9886388889,-119.1848138889,Hippodamia parenthesis,Note,2019
43.830512,-79.589977,Hippodamia parenthesis,Note,2019
35.588826,-106.007134,Hippodamia parenthesis,Note,2019
44.748298645,-79.8631591797,Hippodamia parenthesis,Note,2019
51.1546336894,-114.3770016051,Hippodamia parenthesis,Note,2019
40.9710716728,-105.0763320923,Hippodamia parenthesis,Note,2019
42.726836,-103.155107,Hippodamia parenthesis,Note,2019
42.6691423,-103.46469292,Hippodamia parenthesis,Note,2019
42.66519695,-103.46078624,Hippodamia parenthesis,Note,2019
35.58433,-83.0713721667,Hippodamia parenthesis,Note,2019
47.369145,-92.404547,Hippodamia parenthesis,Note,2019
44.9117433006,-110.3276420832,Hippodamia parenthesis,Note,2019
44.7380541265,-68.7274199166,Hippodamia parenthesis,Note,2019
46.861581177,-113.9977949281,Hippodamia parenthesis,Note,2019
