,accuracy,precision,recall,f1,auc,brier,kappa
0,0.8921568627450981,0.8979591836734694,0.88,0.888888888888889,0.9321153846153847,0.09983404770454674,0.7841477491342824
1,0.9019607843137255,0.8947368421052632,0.9272727272727272,0.9107142857142856,0.9601547388781432,0.07981116079947337,0.8020954598370198
2,0.8921568627450981,0.8979591836734694,0.88,0.888888888888889,0.9325,0.11164468428857852,0.7841477491342824
3,0.9313725490196079,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.9766081871345029,0.059611499975814185,0.8611435239206534
4,0.8921568627450981,0.8928571428571429,0.9090909090909091,0.9009009009009009,0.9400386847195358,0.09777980610293231,0.7826423866718326
5,0.9117647058823529,0.9230769230769231,0.9056603773584906,0.9142857142857143,0.9499422410473624,0.08658671046426077,0.8233936129280492
6,0.9215686274509803,0.9433962264150944,0.9090909090909091,0.9259259259259259,0.9673114119922631,0.07818272121973831,0.8426532973389895
7,0.8725490196078431,0.8604651162790697,0.8409090909090909,0.8505747126436781,0.9302507836990596,0.10509731584286963,0.7394891944990176
8,0.9019607843137255,0.8928571428571429,0.9259259259259259,0.9090909090909091,0.9544753086419754,0.07795260522021015,0.802784222737819
9,0.9313725490196079,0.8979591836734694,0.9565217391304348,0.9263157894736843,0.9613742236024845,0.07235006837425226,0.8622153608645311
10,0.9019607843137255,0.92,0.8846153846153846,0.9019607843137256,0.9475000000000001,0.0870109041614102,0.8039969254419678
11,0.9313725490196079,0.9583333333333334,0.9019607843137255,0.9292929292929293,0.945213379469435,0.1112458197719876,0.8627450980392157
12,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.946559015763168,0.09736126005446726,0.7254901960784313
13,0.8921568627450981,0.8596491228070176,0.9423076923076923,0.8990825688073394,0.9528846153846154,0.08975081115195212,0.783815028901734
14,0.9019607843137255,0.8846153846153846,0.92,0.9019607843137256,0.9509615384615384,0.09425358931497907,0.8039969254419678
15,0.8823529411764706,0.9772727272727273,0.7962962962962963,0.8775510204081632,0.9463734567901234,0.10218479202793351,0.7665903890160183
16,0.8921568627450981,0.8958333333333334,0.8775510204081632,0.8865979381443299,0.947631882941856,0.08468243320590908,0.783815028901734
17,0.9313725490196079,0.9555555555555556,0.8958333333333334,0.924731182795699,0.9677854938271605,0.06622028196489617,0.8617886178861789
18,0.8823529411764706,0.875,0.875,0.875,0.9465663580246912,0.09405133258089762,0.7638888888888888
19,0.8333333333333334,0.7872340425531915,0.8409090909090909,0.8131868131868133,0.8983150470219436,0.13631784154805726,0.663039253789351
20,0.9411764705882353,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9632692307692308,0.06828500726890058,0.8823076923076922
21,0.9215686274509803,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9546181527389045,0.08471981242917921,0.8368652538984407
22,0.8823529411764706,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9345885093167702,0.10878976267960624,0.7624223602484472
23,0.9313725490196079,0.9555555555555556,0.8958333333333334,0.924731182795699,0.9575617283950617,0.06448174397414749,0.8617886178861789
24,0.8725490196078431,0.8372093023255814,0.8571428571428571,0.8470588235294119,0.9498015873015873,0.0936712845671221,0.737841043890866
25,0.9117647058823529,0.8545454545454545,0.9791666666666666,0.912621359223301,0.9720293209876544,0.07978353800718922,0.8243398392652124
26,0.8921568627450981,0.9534883720930233,0.82,0.8817204301075269,0.928076923076923,0.10550639709184388,0.7836482838411107
27,0.9215686274509803,0.9508196721311475,0.9206349206349206,0.9354838709677418,0.9623524623524623,0.07869445338121858,0.8355501813784765
28,0.9215686274509803,0.9655172413793104,0.9032258064516129,0.9333333333333333,0.9381048387096773,0.08808970058535102,0.838351822503962
29,0.9117647058823529,0.9074074074074074,0.9245283018867925,0.9158878504672898,0.9743935309973046,0.0665677434433503,0.823121387283237
30,0.9019607843137255,0.8867924528301887,0.9215686274509803,0.9038461538461539,0.9586697424067666,0.07769414948222904,0.803921568627451
31,0.9313725490196079,0.9183673469387755,0.9375,0.9278350515463918,0.9718364197530863,0.09467285088854453,0.8624277456647399
32,0.9411764705882353,0.9272727272727272,0.9622641509433962,0.9444444444444444,0.9730458221024259,0.06855173939526549,0.8819899730042422
33,0.9313725490196079,0.9811320754716981,0.896551724137931,0.9369369369369369,0.9529780564263324,0.10673206055840032,0.8620023192887515
34,0.8823529411764706,0.8653846153846154,0.9,0.8823529411764707,0.94,0.0996005436491396,0.7647963105303612
35,0.9215686274509803,0.9583333333333334,0.8846153846153846,0.9199999999999999,0.9423076923076923,0.09675624440557884,0.8433179723502304
36,0.8921568627450981,0.9166666666666666,0.8627450980392157,0.888888888888889,0.9544405997693195,0.08445194611902389,0.7843137254901961
37,0.9313725490196079,0.95,0.9344262295081968,0.9421487603305784,0.9744102359056378,0.0684013076603565,0.8578255675029869
38,0.9411764705882353,0.92,0.9583333333333334,0.9387755102040817,0.9837962962962963,0.05148321252779386,0.8822170900692841
39,0.8627450980392157,0.8545454545454545,0.8867924528301887,0.8703703703703703,0.9195225259915287,0.12463529846600906,0.7246432703432317
40,0.9019607843137255,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.961108971890643,0.08480695743784684,0.80361956103196
41,0.8333333333333334,0.8367346938775511,0.82,0.8282828282828283,0.9159615384615385,0.13242842207878386,0.666410157752982
42,0.8725490196078431,0.8461538461538461,0.8979591836734694,0.8712871287128713,0.9433962264150944,0.10376948412910439,0.7452938916634653
43,0.9509803921568627,0.9782608695652174,0.9183673469387755,0.9473684210526316,0.9749711205236811,0.09045298177323897,0.9015824006175222
44,0.8921568627450981,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.953416149068323,0.09432589582184886,0.7817969661610269
45,0.9215686274509803,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9540796216003153,0.08152714215743063,0.839180134016555
46,0.8823529411764706,0.8260869565217391,0.9047619047619048,0.8636363636363636,0.9392857142857143,0.09619634939446112,0.7605633802816901
47,0.9215686274509803,0.9122807017543859,0.9454545454545454,0.9285714285714285,0.9535783365570599,0.07625013615123047,0.8416763678696159
48,0.9019607843137255,0.92,0.8846153846153846,0.9019607843137256,0.9417307692307693,0.09678442795698616,0.8039969254419678
49,0.8921568627450981,0.8571428571428571,0.9411764705882353,0.897196261682243,0.9523260284505959,0.08589812653931396,0.7843137254901961
50,0.8627450980392157,0.86,0.86,0.8599999999999999,0.9369230769230769,0.09758320095857899,0.7253846153846153
51,0.9117647058823529,0.9107142857142857,0.9272727272727272,0.918918918918919,0.9574468085106383,0.08175925330413551,0.8221619527314994
52,0.8725490196078431,0.8936170212765957,0.84,0.8659793814432989,0.9438461538461538,0.0959744686391966,0.7447054293415479
53,0.8921568627450981,0.8695652173913043,0.8888888888888888,0.8791208791208792,0.9569200779727095,0.08856038470924159,0.7817969661610269
54,0.8823529411764706,0.9056603773584906,0.8727272727272727,0.8888888888888888,0.9439071566731141,0.09980649342651945,0.7639799460084844
55,0.8627450980392157,0.8679245283018868,0.8679245283018868,0.8679245283018869,0.9376203311513285,0.10631553629363455,0.7250673854447439
56,0.9313725490196079,0.9615384615384616,0.9090909090909091,0.9345794392523366,0.9446808510638298,0.07517570411215062,0.8625336927223719
57,0.8333333333333334,0.8,0.8181818181818182,0.8089887640449439,0.906935736677116,0.13109589834945728,0.6611957796014067
58,0.9019607843137255,0.8928571428571429,0.9259259259259259,0.9090909090909091,0.9552469135802469,0.07893065541892445,0.802784222737819
59,0.8921568627450981,0.8888888888888888,0.8695652173913043,0.8791208791208792,0.9483695652173912,0.08951007185073837,0.7817969661610269
60,0.8823529411764706,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.9425,0.10174550531350068,0.7646153846153846
61,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.8431372549019607,0.9106113033448674,0.13366805992230318,0.6862745098039216
