,accuracy,precision,recall,f1,auc,brier,kappa
3,0.8797202797202798,0.9016119361100751,0.8506584119714645,0.8750261795939152,0.9341852817250286,0.09528109774019228,0.7589131818915008
4,0.8722377622377624,0.8899626396546789,0.847691402725737,0.8677297340068519,0.9309895295227374,0.10031521782079961,0.7438647384015178
5,0.8817482517482518,0.908401605136345,0.8471234155847226,0.8762649872394788,0.9346310203719079,0.09567354734181839,0.7629086298656179
6,0.8795104895104896,0.9086280423141265,0.8417897356691852,0.8735717869700327,0.9330891894252801,0.09616270349325964,0.7584350201977692
7,0.8792307692307695,0.9061051822649866,0.8443709974388391,0.8738257754812804,0.9335239664500184,0.09752730732011536,0.7579276492621608
8,0.8823776223776224,0.9085822912278217,0.8482692561778942,0.8769499553558627,0.9347365840616897,0.09599364324979524,0.7641172492940619
9,0.8817482517482518,0.9082012228181131,0.8481543149815652,0.876666869315787,0.936141289812238,0.09474092497015142,0.7629590549141781
10,0.8747552447552449,0.9017294304147895,0.8390538269744908,0.8686679340170493,0.9308599167098008,0.09931400037793575,0.7488626141584
11,0.8817482517482519,0.9044994077835384,0.8518515328173762,0.8770553340204182,0.9366910234657595,0.09382459408839022,0.7629733225425572
12,0.8750349650349649,0.8981056154928578,0.8444086016221145,0.8699259595469904,0.9323324998951725,0.10015196221394579,0.7495131785987919
13,0.8857342657342655,0.9167556225166009,0.847191186129082,0.8801961229940943,0.9396705418669461,0.09113425673504351,0.7708912953427136
14,0.8739160839160839,0.9026503086307628,0.8369135763855954,0.868035674355447,0.931722513878375,0.09859488723508723,0.7472395213672981
15,0.8820279720279719,0.9141350555964084,0.8412956699749341,0.875801242081733,0.9303146642043711,0.09722886290628517,0.7634755397169013
16,0.8794405594405594,0.9064158272114856,0.8442074191395345,0.8738705752758236,0.9343067667843106,0.09621543661945328,0.7582318686232439
17,0.869020979020979,0.8941196093815776,0.8355288594664068,0.8633001509684314,0.9293769873258622,0.10271263177025575,0.7375711015899591
18,0.8726573426573426,0.8996587047972011,0.8373993574943768,0.8669122851122221,0.9290209220888306,0.10083309644881557,0.7448095670204623
19,0.8689510489510494,0.9010165380520603,0.8273613422243264,0.8620205379333101,0.9284235804589491,0.10192185856725616,0.7372774843374098
20,0.8736363636363635,0.9012836256470734,0.8377656948279777,0.8678889985955673,0.9269602450504104,0.10174584207703724,0.7466217562534083
21,0.8776923076923075,0.9053676339162845,0.8419357114172358,0.8720201475598306,0.9327940817201015,0.09759439784395252,0.7548105735180672
22,0.8788811188811184,0.9068334840478665,0.8424146171504268,0.8730395073370188,0.934321915840579,0.09630255128561538,0.7572172111045297
23,0.8792307692307695,0.8977905254423137,0.8539495688234324,0.8749906561075973,0.9352134155109436,0.09622304680076996,0.7578949960238945
24,0.876083916083916,0.8916466822529943,0.8545811027409367,0.8722063400123371,0.9312402465719487,0.09984179157510387,0.7514546033461502
25,0.8727272727272728,0.8952335651065213,0.8424449000290472,0.8676661293304173,0.9296397015627902,0.10084063351562463,0.7448541171822087
26,0.8779720279720279,0.9002832806330235,0.8482829569525124,0.8730038251090468,0.9343715646597426,0.09782901104922205,0.755509169064077
27,0.8727272727272727,0.8960945776121269,0.841097461828047,0.8673857252596353,0.9284474332779191,0.1010308619245707,0.74484037987921
28,0.8833566433566434,0.9099778880625174,0.8492653892460426,0.8781168164876809,0.9360366524440787,0.09348094601721574,0.7662148830355807
29,0.8755244755244758,0.9040826938054216,0.8377249188359214,0.8692882411279558,0.929360676445682,0.09943485661766908,0.7503254497507521
30,0.8732167832167833,0.8958331007406289,0.8426476112427346,0.8680270250523257,0.9285049059649688,0.10245640775325558,0.745746810702189
31,0.8756643356643359,0.9007647849026518,0.8422888440621832,0.8700906965295307,0.9314183638121272,0.098882534458116,0.7506844909931745
