,accuracy,precision,recall,f1,auc,brier,kappa
2224,0.7891156462585034,0.8356164383561644,0.7625,0.7973856209150326,0.895615671641791,0.14651523004310146,0.5784848765146611
2225,0.7891156462585034,0.8051948051948052,0.7948717948717948,0.8,0.8735600148643626,0.14672259123261866,0.5769980506822612
2226,0.8027210884353742,0.8,0.7096774193548387,0.7521367521367521,0.8664136622390892,0.15185744040758647,0.5892667887079681
2227,0.8095238095238095,0.9,0.75,0.8181818181818182,0.8924792139077853,0.13672506062632497,0.6216216216216216
2228,0.7959183673469388,0.8028169014084507,0.7808219178082192,0.7916666666666666,0.8804146612365791,0.14319056441486014,0.5917422699500092
2229,0.8367346938775511,0.8333333333333334,0.8088235294117647,0.8208955223880597,0.8943596425912137,0.1324568699235566,0.6709569110240627
2230,0.8163265306122449,0.8260869565217391,0.7916666666666666,0.8085106382978724,0.8861111111111111,0.13882793200918236,0.6321934945788157
2231,0.8367346938775511,0.8524590163934426,0.7761194029850746,0.8124999999999999,0.907276119402985,0.1274633915358423,0.6684833677880098
2232,0.8775510204081632,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9261111111111111,0.1079975885347378,0.7545909849749582
2233,0.8639455782312925,0.8571428571428571,0.8307692307692308,0.84375,0.9121951219512195,0.11941110686416216,0.7233201581027668
2234,0.8095238095238095,0.8285714285714286,0.7837837837837838,0.8055555555555555,0.8795816364309516,0.14170434647488644,0.6191709844559585
2235,0.8095238095238095,0.8382352941176471,0.7702702702702703,0.8028169014084507,0.9057756386523509,0.12744417817652995,0.6192414431082331
2236,0.8299319727891157,0.8356164383561644,0.8243243243243243,0.8299319727891157,0.9077193631988154,0.12235663821740478,0.6598796853308653
2237,0.8027210884353742,0.8225806451612904,0.7391304347826086,0.7786259541984734,0.8911185432924562,0.13362545813937787,0.6016260162601625
2238,0.8027210884353742,0.8064516129032258,0.746268656716418,0.7751937984496124,0.8863805970149253,0.1367884838976382,0.5999061473486627
2239,0.8095238095238095,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.892962962962963,0.13647620133449956,0.6184649610678532
2240,0.8299319727891157,0.8985507246376812,0.775,0.8322147651006713,0.9109141791044776,0.12421000930118588,0.6616956641811653
2241,0.8367346938775511,0.8703703703703703,0.734375,0.7966101694915254,0.883753765060241,0.1345731178116375,0.6618746405980449
2242,0.8503401360544217,0.8333333333333334,0.8783783783783784,0.855263157894737,0.909292854498334,0.12973355323155467,0.7005555555555556
2243,0.8027210884353742,0.85,0.8,0.8242424242424243,0.877134724857685,0.14704778687258527,0.5999061473486627
2244,0.7891156462585034,0.8032786885245902,0.7205882352941176,0.7596899224806202,0.8974311243484736,0.13794121725971492,0.5727946001687447
2245,0.8231292517006803,0.8870967741935484,0.7432432432432432,0.8088235294117647,0.8917993335801555,0.13257325907870077,0.6466346153846154
2246,0.8299319727891157,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8987940630797774,0.14925670791215329,0.6579804560260587
2247,0.8367346938775511,0.8571428571428571,0.8354430379746836,0.846153846153846,0.9065524944154877,0.12443592949407002,0.6723016905071522
2248,0.7891156462585034,0.7536231884057971,0.7878787878787878,0.7703703703703704,0.871773288439955,0.15265932178577546,0.5755797708857223
2249,0.7755102040816326,0.8064516129032258,0.704225352112676,0.7518796992481203,0.8397887323943662,0.16851655485901987,0.548618219037871
2250,0.782312925170068,0.8428571428571429,0.7375,0.7866666666666667,0.8557835820895522,0.16045488418475487,0.5664516129032258
2251,0.8367346938775511,0.9038461538461539,0.7121212121212122,0.7966101694915254,0.8788814066591843,0.1552191454039071,0.663423010875787
2252,0.7891156462585034,0.8421052631578947,0.6857142857142857,0.7559055118110235,0.8780148423005566,0.14341376154837043,0.5736738703339882
2253,0.8027210884353742,0.8356164383561644,0.782051282051282,0.8079470198675496,0.870680044593088,0.15538894492392166,0.6056064390785456
2254,0.8367346938775511,0.7887323943661971,0.8615384615384616,0.8235294117647058,0.9083489681050656,0.12690006504815102,0.6721798922133433
2255,0.7959183673469388,0.7777777777777778,0.8,0.7887323943661971,0.8852504638218924,0.1466198747055809,0.5914396887159533
2256,0.7959183673469388,0.8,0.7272727272727273,0.761904761904762,0.884867190422746,0.1472559990040283,0.5840407470288624
2257,0.8095238095238095,0.8860759493670886,0.7865168539325843,0.8333333333333333,0.8991669895389384,0.1419330180651552,0.6129396276095542
2258,0.7959183673469388,0.864406779661017,0.6986301369863014,0.7727272727272728,0.8736579044798223,0.15307014000326802,0.5912882298424467
2259,0.8367346938775511,0.8382352941176471,0.8142857142857143,0.8260869565217392,0.8983302411873841,0.12727743693832577,0.6723016905071522
2260,0.8231292517006803,0.8157894736842105,0.8378378378378378,0.8266666666666665,0.9058681969640873,0.12526020653862424,0.6461766339566747
2261,0.8231292517006803,0.8717948717948718,0.8095238095238095,0.8395061728395062,0.9007936507936508,0.12561452928083175,0.6431372549019608
