,accuracy,precision,recall,f1,auc,brier,kappa
1,0.8911764705882351,0.893133739059201,0.8875115121498525,0.8895099283562025,0.9470820044153831,0.09222246444149439,0.7806029697747242
2,0.8884313725490194,0.899387162680528,0.873463248719719,0.8850172844781977,0.9472894033477826,0.09123071266905719,0.7752366475363084
3,0.9013725490196076,0.9119255080829635,0.8864257217067381,0.8982963679047147,0.9527187048374401,0.08738345776146289,0.8010756654427389
4,0.8929411764705881,0.9003568113345193,0.8815892937120711,0.8899036980986255,0.9451298331421794,0.09372810556342388,0.7844707584253527
5,0.8903921568627448,0.9023112571330959,0.8753991833187089,0.8872247074249033,0.9457326718340572,0.09674601624959056,0.7793560984210292
6,0.8882352941176466,0.8905620414517479,0.8828852098153042,0.8858763991509976,0.9436428729049705,0.09424899371920993,0.7745855562139212
7,0.890392156862745,0.902065670116681,0.8737432487302228,0.8866984302203705,0.9429125379219628,0.09418323305044715,0.7790884258160757
8,0.8841176470588235,0.8934908576861915,0.8718713025247383,0.8814614281024804,0.9425875281019099,0.09454753365115515,0.7666871775518098
9,0.9037254901960781,0.9083464904943693,0.897224768166,0.90162170845199,0.951465018615842,0.08292254312064964,0.8060930220640405
10,0.88,0.8830886990412904,0.8749407247724025,0.8777341677137858,0.9420505122261477,0.09808064959829502,0.7584798068174702
11,0.897647058823529,0.9033148688766236,0.8889392322900069,0.8952315360234229,0.9525474208106773,0.08587814837933623,0.7935846055398228
12,0.8754901960784313,0.8867118105921381,0.8619281919584492,0.8723245134639878,0.9434817177388461,0.09523985451340095,0.7499327254025061
13,0.882941176470588,0.9131232683351003,0.8452252402158689,0.8767856754835341,0.9460845607575901,0.0933694181003262,0.7643200035861202
14,0.8927450980392154,0.9006330533254592,0.8809423935920581,0.8897809445182913,0.9483947370631711,0.09173967465002207,0.7837273940919122
15,0.8937254901960782,0.9004811952220034,0.8840357690123795,0.8911555033042751,0.9456228230633266,0.09565709585843701,0.7857574793338624
16,0.9025490196078428,0.9117860352807782,0.8909099941476145,0.9003543492616651,0.9499015480999105,0.08841424784398333,0.8034921937747004
17,0.8870588235294115,0.8902660447325755,0.8816981297033917,0.8845314357769145,0.9493230514637975,0.092957821298206,0.7726141223270553
18,0.8984313725490193,0.8932078818676835,0.9034556000666152,0.8974465142674397,0.9507110751041892,0.086922789732587,0.795601010890679
19,0.8978431372549018,0.906795629774939,0.8861494797327996,0.8954208255522719,0.9508845343426561,0.08671419173687336,0.7943396300117427
20,0.9047058823529409,0.9175565380068393,0.8864791216423936,0.9008329009290322,0.952707231969477,0.08538391258202051,0.8076940245611273
21,0.9005882352941172,0.9136865282405437,0.8847604064223858,0.8977625838345509,0.9515053227322302,0.0855197488461931,0.7999706948088723
22,0.9037254901960783,0.9073549077186946,0.8985479351806682,0.9018255725735078,0.9538556703189882,0.08502260748318818,0.8061520566642022
23,0.8970588235294115,0.9104030750212084,0.8808625773669057,0.8941521695570047,0.9562979016854746,0.08175286513733387,0.792759214744697
24,0.8872549019607843,0.8835960040975489,0.8916293399584849,0.88651172428336,0.9486266772242725,0.09176202709828074,0.7729207274795244
25,0.8876470588235291,0.88487970517529,0.8905487548852278,0.8863485702170997,0.9546318382787146,0.09023877289449202,0.7740903469960386
26,0.8978431372549016,0.9081437760927719,0.8832280819296306,0.894740185572315,0.9519490975081506,0.08580926928939796,0.7941660502630505
27,0.8823529411764703,0.8839719487866041,0.8767732211076421,0.8796161858680311,0.9420158932294214,0.09840055525598776,0.7631528530258422
28,0.8882352941176468,0.8898758997679975,0.8850593495200022,0.8865176675710776,0.9440034110200526,0.09651035748900777,0.7751874282659341
29,0.8870588235294119,0.8924064421665504,0.8795068795143485,0.8847468035259225,0.9464736536793465,0.09304561495615299,0.7728154147601058
30,0.8749019607843137,0.883747975257792,0.8637395558611063,0.8725403318067171,0.9385294124833812,0.10008236105874595,0.7480900662755948
31,0.8884313725490194,0.8909525066745655,0.8833972466615827,0.8856747859273979,0.9505495030483008,0.09068388459964144,0.7757598289020576
32,0.8827450980392157,0.8837700521438421,0.8815585305774394,0.8814045116035729,0.9437710125640068,0.09664209325933372,0.764368198200699
33,0.8903921568627448,0.8903043373426591,0.888299772492012,0.8883820862095739,0.9453630712802825,0.09207628106114735,0.7788727256178924
34,0.8886274509803919,0.8929354162343368,0.8804774392020487,0.8856051767141986,0.9455011728837728,0.09245998151395483,0.7757678523357151
35,0.8815686274509801,0.8760578401391235,0.887692083811343,0.8807669347280722,0.9406179741827617,0.09897949190550566,0.7614330837597351
36,0.9066666666666666,0.9213534940151455,0.8876535724892938,0.90328704813035,0.9539662042834351,0.08373161303101123,0.812041486560539
37,0.904509803921568,0.9081112695853281,0.8996045496888766,0.9029039612793004,0.9557364111701604,0.08428947658446177,0.8076815598538404
38,0.8860784313725486,0.8973043589654216,0.872487998033473,0.883564212430257,0.9451533560831226,0.09398783905058075,0.7706446499046615
39,0.8860784313725487,0.8968879818459053,0.8727660528838083,0.8836566937855314,0.9458619782922597,0.09256580858549505,0.7705378921928318
40,0.8949019607843134,0.8955799691006806,0.8921057873886905,0.8931254404333291,0.9474064039499716,0.09035563692888939,0.788118347906471
41,0.905490196078431,0.9136212953104895,0.8936251433991491,0.9029727424969478,0.949861365049309,0.08582579633627851,0.8094417474334878
42,0.8880392156862743,0.8864056452123856,0.8885988767472277,0.8862605594949085,0.9472449388285971,0.09256887932919022,0.7746255859276954
43,0.8913725490196078,0.8995682231408737,0.8797695969501353,0.8884182160081131,0.9506629010081895,0.08797564978047218,0.7810905577974807
44,0.8901960784313724,0.8996210730634305,0.8775989992784686,0.8873521270642201,0.9481560924845964,0.09064411214950688,0.7789840042699012
45,0.8958823529411766,0.9114245746565088,0.8767682932060942,0.8926359850543022,0.9503916300910197,0.08688888991037425,0.7902892154212688
46,0.882156862745098,0.8822239292262182,0.8808432522382452,0.8804617316193439,0.9442756094862622,0.09206129762982579,0.762677254212956
47,0.8835294117647056,0.8779890872640627,0.8900513544270018,0.8830381452514008,0.9461212934381757,0.09488286015020705,0.7656667877626155
48,0.8945098039215685,0.896710829770018,0.8905357793084963,0.8925826972836636,0.9493579919330694,0.09045545329443247,0.7877001915044253
49,0.8798039215686273,0.8766897739640513,0.8822320807837443,0.8783845777589395,0.9410235471495156,0.09747139418698023,0.7580719470906463
